Cruise,Station,gear_tow,Fish_num,FishFamily,FishSpecies,ID_confirmation,GeneticID,Flash_frozen,DissectionDate_MMDDYYYY,Photo_ID,SL_mm,FL_mm,TL_mm,Wt_g,TGW_g,EGW_g,Gut_MB,Gut_V.ID,SIA,FishBarcoding,Prey_Num,Spp_LowestTaxon,Obs_Length,Magnification,Actual_Length_mm,TotalNumPrey,TotalPrey_gut,Gut MorphID_date_MMDDYYYY,Swim_Bladder,Gonads,Gonad_wt(g),Sex,Gonad_preservative,Head,Comments,Comments_postDissection,Gut_comments,Prey_Comments
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,43703,7536,49,NA,60,2.598,0.1276,NA,N,Y,Y,Y,7,CopepodDigested,NA,NA,NA,NA,13,44025,DA,N,NA,?,NA,Y,NA,NA,Gut black,NA
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,43703,7536,49,NA,60,2.598,0.1276,NA,N,Y,Y,Y,8,CopepodDigested,NA,NA,NA,NA,13,44025,DA,N,NA,?,NA,Y,NA,NA,Gut black,NA
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,43703,7536,49,NA,60,2.598,0.1276,NA,N,Y,Y,Y,9,CopepodDigested,NA,NA,NA,NA,13,44025,DA,N,NA,?,NA,Y,NA,NA,Gut black,NA
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,43703,7536,49,NA,60,2.598,0.1276,NA,N,Y,Y,Y,10,CopepodDigested,NA,NA,NA,NA,13,44025,DA,N,NA,?,NA,Y,NA,NA,Gut black,NA
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,43703,7536,49,NA,60,2.598,0.1276,NA,N,Y,Y,Y,11,CopepodDigested,NA,NA,NA,NA,13,44025,DA,N,NA,?,NA,Y,NA,NA,Gut black,NA
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,43703,7536,49,NA,60,2.598,0.1276,NA,N,Y,Y,Y,12,CopepodDigested,NA,NA,NA,NA,13,44025,DA,N,NA,?,NA,Y,NA,NA,Gut black,NA
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,43703,7536,49,NA,60,2.598,0.1276,NA,N,Y,Y,Y,13,CopepodDigested,NA,NA,NA,NA,13,44025,DA,N,NA,?,NA,Y,NA,NA,Gut black,NA
HB1907,2,MWT1,34,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,43703,7538,44,NA,57,0.9948,0.0461,NA,N,Y,Y,Y,1,CopepodDigested,NA,NA,NA,NA,1,44031,IA,Y,0.0057,F,F-W-E,Y,See hard copy for notes on gonads,NA,"gut black, v small",NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,43703,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,1,Chaetognatha,NA,NA,NA,NA,14,44006,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,43703,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,6,Chaetognatha,NA,NA,NA,NA,14,44006,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,43703,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,2,Calanoid,3.5,0.8,4.375,NA,14,44006,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,43703,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,5,Calanoid,1.6,0.8,2,NA,14,44006,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,43703,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,8,Calanoid,NA,NA,NA,NA,14,44006,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,43703,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,11,Calanoid,1.1,0.8,1.375,NA,14,44006,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,43703,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,12,Calanoid,1,0.8,1.25,NA,14,44006,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,43703,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,3,Pleuromamma,2.4,0.8,3,NA,14,44006,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,43703,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,4,Pleuromamma,NA,NA,NA,NA,14,44006,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,43703,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,7,Rhincalanus,NA,NA,NA,NA,14,44006,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,"found cephalosome and urosome, middle segments missing."
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,43703,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,9,Euphausidacea,3.6,0.8,4.5,NA,14,44006,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,43703,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,10,Hyperiidea,NA,NA,NA,NA,14,44006,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,43703,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,14,Hyperiidea,1.8,0.8,1.75,NA,14,44006,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,43703,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,13,Megacalanus,NA,NA,NA,NA,14,44006,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,"very large, urosome present and predatory apendages, body digested"
HB1907,2,MWT1,38,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,43703,7542,41,NA,53,0.9229,0.0563,NA,N,Y,Y,Y,1,Calanoid,2.8,0.8,3.5,NA,7,44026,IA,N,NA,?,NA,Y,See hard copy for notes on gonads,NA,gut black,NA
HB1907,2,MWT1,38,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,43703,7542,41,NA,53,0.9229,0.0563,NA,N,Y,Y,Y,2,CopepodDigested,NA,NA,NA,NA,7,44026,IA,N,NA,?,NA,Y,See hard copy for notes on gonads,NA,gut black,NA
HB1907,2,MWT1,38,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,43703,7542,41,NA,53,0.9229,0.0563,NA,N,Y,Y,Y,3,CopepodDigested,NA,NA,NA,NA,7,44026,IA,N,NA,?,NA,Y,See hard copy for notes on gonads,NA,gut black,NA
HB1907,2,MWT1,38,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,43703,7542,41,NA,53,0.9229,0.0563,NA,N,Y,Y,Y,4,CopepodDigested,NA,NA,NA,NA,7,44026,IA,N,NA,?,NA,Y,See hard copy for notes on gonads,NA,gut black,NA
HB1907,2,MWT1,38,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,43703,7542,41,NA,53,0.9229,0.0563,NA,N,Y,Y,Y,5,CopepodDigested,NA,NA,NA,NA,7,44026,IA,N,NA,?,NA,Y,See hard copy for notes on gonads,NA,gut black,NA
HB1907,2,MWT1,38,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,43703,7542,41,NA,53,0.9229,0.0563,NA,N,Y,Y,Y,6,Corycaeidae,1.2,0.8,1.5,NA,7,44026,IA,N,NA,?,NA,Y,See hard copy for notes on gonads,NA,gut black,NA
HB1907,2,MWT1,38,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,43703,7542,41,NA,53,0.9229,0.0563,NA,N,Y,Y,Y,7,Decopod,NA,NA,NA,NA,7,44026,IA,N,NA,?,NA,Y,See hard copy for notes on gonads,NA,gut black,NA
HB1907,2,MWT1,40,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,43704,7544,51,NA,64,1.2967,0.0464,NA,N,Y,Y,Y,1,CopepodDigested,NA,NA,NA,NA,1,44006,DA,Y,0.0311,F,F-W-E,Y,See hard copy for notes on gonads,NA,gut black,NA
HB1907,2,MWT1,42,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,43704,7546,45,NA,55,0.8375,0.0568,NA,N,Y,Y,Y,1,Euphausidacea,7.6,0.8,9.5,NA,3,44006,IA,Y,0.0166,F,F-W-E,Y,NA,NA,gut black,NA
HB1907,2,MWT1,42,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,43704,7546,45,NA,55,0.8375,0.0568,NA,N,Y,Y,Y,2,Candacia,1.9,0.8,2.375,NA,3,44006,IA,Y,0.0166,F,F-W-E,Y,NA,NA,gut black,NA
HB1907,2,MWT1,42,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,43704,7546,45,NA,55,0.8375,0.0568,NA,N,Y,Y,Y,3,Candacia,2.3,0.8,2.875,NA,3,44006,IA,Y,0.0166,F,F-W-E,Y,NA,NA,gut black,NA
HB1907,2,MWT4,49,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43704,7557,44,NA,58,3.7439,0.4382,NA,N,Y,Y,Y,1,Pteropod,NA,NA,NA,NA,11,44021,?,Y,0.0273,F?,F-W-E,Y,NA,NA,"gut black at opening then white, v full.",likely cavolinioidea but shell too digested for ID or meas
HB1907,2,MWT4,49,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43704,7557,44,NA,58,3.7439,0.4382,NA,N,Y,Y,Y,2,Pteropod,NA,NA,NA,NA,11,44021,?,Y,0.0273,F?,F-W-E,Y,NA,NA,"gut black at opening then white, v full.",likely cavolinioidea but shell too digested for ID or meas
HB1907,2,MWT4,49,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43704,7557,44,NA,58,3.7439,0.4382,NA,N,Y,Y,Y,3,Calanoid,1.7,0.8,2.125,NA,11,44021,?,Y,0.0273,F?,F-W-E,Y,NA,NA,"gut black at opening then white, v full.",NA
HB1907,2,MWT4,49,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43704,7557,44,NA,58,3.7439,0.4382,NA,N,Y,Y,Y,4,Cavolinioidea,3.1,0.8,3.875,NA,11,44021,?,Y,0.0273,F?,F-W-E,Y,NA,NA,"gut black at opening then white, v full.",NA
HB1907,2,MWT4,49,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43704,7557,44,NA,58,3.7439,0.4382,NA,N,Y,Y,Y,5,CopepodDigested,NA,NA,NA,NA,11,44021,?,Y,0.0273,F?,F-W-E,Y,NA,NA,"gut black at opening then white, v full.",NA
HB1907,2,MWT4,49,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43704,7557,44,NA,58,3.7439,0.4382,NA,N,Y,Y,Y,6,Pteropod,NA,NA,NA,NA,11,44021,?,Y,0.0273,F?,F-W-E,Y,NA,NA,"gut black at opening then white, v full.",likely cavolinioidea but shell too digested for ID or meas
HB1907,2,MWT4,49,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43704,7557,44,NA,58,3.7439,0.4382,NA,N,Y,Y,Y,7,Hyperiidea,3.5,0.8,4.375,NA,11,44021,?,Y,0.0273,F?,F-W-E,Y,NA,NA,"gut black at opening then white, v full.",NA
HB1907,2,MWT4,49,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43704,7557,44,NA,58,3.7439,0.4382,NA,N,Y,Y,Y,8,Hyperiidea,NA,NA,NA,NA,11,44021,?,Y,0.0273,F?,F-W-E,Y,NA,NA,"gut black at opening then white, v full.",NA
HB1907,2,MWT4,49,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43704,7557,44,NA,58,3.7439,0.4382,NA,N,Y,Y,Y,9,Euphausidacea,NA,NA,NA,NA,11,44021,?,Y,0.0273,F?,F-W-E,Y,NA,NA,"gut black at opening then white, v full.",NA
HB1907,2,MWT4,49,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43704,7557,44,NA,58,3.7439,0.4382,NA,N,Y,Y,Y,10,Decopod,3,0.8,3.75,NA,11,44021,?,Y,0.0273,F?,F-W-E,Y,NA,NA,"gut black at opening then white, v full.",NA
HB1907,2,MWT4,49,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43704,7557,44,NA,58,3.7439,0.4382,NA,N,Y,Y,Y,11,Decopod,3.5,0.8,4.375,NA,11,44021,?,Y,0.0273,F?,F-W-E,Y,NA,NA,"gut black at opening then white, v full.",NA
HB1907,2,MWT4,50,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43705,7558,37,NA,48,2.2319,0.272,NA,N,Y,Y,Y,1,Euphausidacea,NA,NA,NA,NA,5,44032,?,Y,0.008,F?,F-W-E,Y,Immature female? Could only find one lobe of gonad. Haven't found swimbladders in these hatchets yet.,NA,"foregut sphincter black, quickly fades into white, appears v full, copepod parasite, v small and red",NA
HB1907,2,MWT4,50,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43705,7558,37,NA,48,2.2319,0.272,NA,N,Y,Y,Y,2,Euphausidacea,NA,NA,NA,NA,5,44032,?,Y,0.008,F?,F-W-E,Y,Immature female? Could only find one lobe of gonad. Haven't found swimbladders in these hatchets yet.,NA,"foregut sphincter black, quickly fades into white, appears v full, copepod parasite, v small and red",NA
HB1907,2,MWT4,50,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43705,7558,37,NA,48,2.2319,0.272,NA,N,Y,Y,Y,3,Euphausidacea,NA,NA,NA,NA,5,44032,?,Y,0.008,F?,F-W-E,Y,Immature female? Could only find one lobe of gonad. Haven't found swimbladders in these hatchets yet.,NA,"foregut sphincter black, quickly fades into white, appears v full, copepod parasite, v small and red",NA
HB1907,2,MWT4,50,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43705,7558,37,NA,48,2.2319,0.272,NA,N,Y,Y,Y,4,Hyperiidea,NA,NA,NA,NA,5,44032,?,Y,0.008,F?,F-W-E,Y,Immature female? Could only find one lobe of gonad. Haven't found swimbladders in these hatchets yet.,NA,"foregut sphincter black, quickly fades into white, appears v full, copepod parasite, v small and red",NA
HB1907,2,MWT4,50,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43705,7558,37,NA,48,2.2319,0.272,NA,N,Y,Y,Y,5,Hyperiidea,NA,NA,NA,NA,5,44032,?,Y,0.008,F?,F-W-E,Y,Immature female? Could only find one lobe of gonad. Haven't found swimbladders in these hatchets yet.,NA,"foregut sphincter black, quickly fades into white, appears v full, copepod parasite, v small and red",NA
HB1907,2,MWT5,51,Gonostomatidae,Sigmops elongatus,Yes - visually PEC,NA,Y,43705,7559,151,NA,172,11.4235,0.4252,NA,N,Y,Y,Y,1,UnknownSoft,NA,NA,NA,NA,6,44005,NA,Y,0.0477,M,F-W-E,Y,"Body and jaw damaged, gut split in half, all parts saved in etoh.",NA,"gut broken open during dissetion, gut black, phychii clear/white",NA
HB1907,2,MWT5,51,Gonostomatidae,Sigmops elongatus,Yes - visually PEC,NA,Y,43705,7559,151,NA,172,11.4235,0.4252,NA,N,Y,Y,Y,2,UnknownSoft,NA,NA,NA,NA,6,44005,NA,Y,0.0477,M,F-W-E,Y,"Body and jaw damaged, gut split in half, all parts saved in etoh.",NA,"gut broken open during dissetion, gut black, phychii clear/white",NA
HB1907,2,MWT5,51,Gonostomatidae,Sigmops elongatus,Yes - visually PEC,NA,Y,43705,7559,151,NA,172,11.4235,0.4252,NA,N,Y,Y,Y,3,UnknownSoft,NA,NA,NA,NA,6,44005,NA,Y,0.0477,M,F-W-E,Y,"Body and jaw damaged, gut split in half, all parts saved in etoh.",NA,"gut broken open during dissetion, gut black, phychii clear/white",NA
HB1907,2,MWT5,51,Gonostomatidae,Sigmops elongatus,Yes - visually PEC,NA,Y,43705,7559,151,NA,172,11.4235,0.4252,NA,N,Y,Y,Y,4,UnknownSoft,NA,NA,NA,NA,6,44005,NA,Y,0.0477,M,F-W-E,Y,"Body and jaw damaged, gut split in half, all parts saved in etoh.",NA,"gut broken open during dissetion, gut black, phychii clear/white",NA
HB1907,2,MWT5,51,Gonostomatidae,Sigmops elongatus,Yes - visually PEC,NA,Y,43705,7559,151,NA,172,11.4235,0.4252,NA,N,Y,Y,Y,5,Euphausidacea,4.5,0.8,5.625,NA,6,44005,NA,Y,0.0477,M,F-W-E,Y,"Body and jaw damaged, gut split in half, all parts saved in etoh.",NA,"gut broken open during dissetion, gut black, phychii clear/white",NA
HB1907,2,MWT5,51,Gonostomatidae,Sigmops elongatus,Yes - visually PEC,NA,Y,43705,7559,151,NA,172,11.4235,0.4252,NA,N,Y,Y,Y,6,Euphausidacea,NA,NA,NA,NA,6,44005,NA,Y,0.0477,M,F-W-E,Y,"Body and jaw damaged, gut split in half, all parts saved in etoh.",NA,"gut broken open during dissetion, gut black, phychii clear/white",NA
HB1907,2,MWT5,53,Gonostomatidae,Sigmops elongatus,Yes - visually PEC,NA,Y,43705,7561-62,190,NA,200,25.9601,0.7442,NA,N,Y,Y,Y,1,Euphausidacea,NA,NA,NA,NA,4,44031,NA,Y,0.0348,F,F-W-E,Y,NA,NA,Gut black,head only
HB1907,2,MWT5,53,Gonostomatidae,Sigmops elongatus,Yes - visually PEC,NA,Y,43705,7561-62,190,NA,200,25.9601,0.7442,NA,N,Y,Y,Y,2,Euphausidacea,NA,NA,NA,NA,4,44031,NA,Y,0.0348,F,F-W-E,Y,NA,NA,Gut black,NA
HB1907,2,MWT5,53,Gonostomatidae,Sigmops elongatus,Yes - visually PEC,NA,Y,43705,7561-62,190,NA,200,25.9601,0.7442,NA,N,Y,Y,Y,3,Euphausidacea,9.1,0.8,11.375,NA,4,44031,NA,Y,0.0348,F,F-W-E,Y,NA,NA,Gut black,NA
HB1907,2,MWT5,53,Gonostomatidae,Sigmops elongatus,Yes - visually PEC,NA,Y,43705,7561-62,190,NA,200,25.9601,0.7442,NA,N,Y,Y,Y,4,Euphausidacea,7.5,0.8,9.375,NA,4,44031,NA,Y,0.0348,F,F-W-E,Y,NA,NA,Gut black,distinctly different spp from other 3 euphausids
HB1907,2,MWT5,55,Paralepididae,Arctozenus risso,Yes - visually PEC,NA,Y,43705,7564,85,NA,89,0.6826,0.0222,NA,N,Y,Y,Y,1,HyperiidDigested,NA,NA,NA,NA,1,44006,NA,N,NA,?,NA,Y,NA,NA,GUT NOT black,NA
HB1907,2,MWT5,56,Paralepididae,Arctozenus risso,Yes - visually PEC,NA,Y,43705,7565,103,NA,109,1.22,0.0344,NA,N,Y,Y,Y,1,AmphipodDigested,NA,NA,NA,NA,1,44006,NA,N,NA,?,NA,Y,NA,NA,gut NOT black,NA
HB1907,2,MWT5,59,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,43706,7568,52,57,65,2.6433,0.145,NA,N,Y,Y,Y,1,Candacia,2.3,0.8,2.875,NA,17,44005,?,N,NA,?,NA,Y,NA,NA,"a lot of remains, obviopus copepod remains most numerous. ",NA
HB1907,2,MWT5,59,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,43706,7568,52,57,65,2.6433,0.145,NA,N,Y,Y,Y,2,Scolecithricidae,1.9,0.8,2.375,NA,17,44005,?,N,NA,?,NA,Y,NA,NA,"a lot of remains, obviopus copepod remains most numerous. ",NA
HB1907,2,MWT5,59,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,43706,7568,52,57,65,2.6433,0.145,NA,N,Y,Y,Y,3,Calanoid,2.5,0.8,3.125,NA,17,44005,?,N,NA,?,NA,Y,NA,NA,"a lot of remains, obviopus copepod remains most numerous. ",NA
HB1907,2,MWT5,59,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,43706,7568,52,57,65,2.6433,0.145,NA,N,Y,Y,Y,4,Calanoid,2.1,0.8,2.625,NA,17,44005,?,N,NA,?,NA,Y,NA,NA,"a lot of remains, obviopus copepod remains most numerous. ",NA
HB1907,2,MWT5,59,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,43706,7568,52,57,65,2.6433,0.145,NA,N,Y,Y,Y,5,Calanoid,NA,NA,NA,NA,17,44005,?,N,NA,?,NA,Y,NA,NA,"a lot of remains, obviopus copepod remains most numerous. ",NA
HB1907,2,MWT5,59,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,43706,7568,52,57,65,2.6433,0.145,NA,N,Y,Y,Y,6,Calanoid,NA,NA,NA,NA,17,44005,?,N,NA,?,NA,Y,NA,NA,"a lot of remains, obviopus copepod remains most numerous. ",NA
HB1907,2,MWT5,59,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,43706,7568,52,57,65,2.6433,0.145,NA,N,Y,Y,Y,7,Calanoid,NA,NA,NA,NA,17,44005,?,N,NA,?,NA,Y,NA,NA,"a lot of remains, obviopus copepod remains most numerous. ",NA
HB1907,2,MWT5,59,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,43706,7568,52,57,65,2.6433,0.145,NA,N,Y,Y,Y,8,Calanoid,NA,NA,NA,NA,17,44005,?,N,NA,?,NA,Y,NA,NA,"a lot of remains, obviopus copepod remains most numerous. ",NA
HB1907,2,MWT5,59,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,43706,7568,52,57,65,2.6433,0.145,NA,N,Y,Y,Y,9,Calanoid,NA,NA,NA,NA,17,44005,?,N,NA,?,NA,Y,NA,NA,"a lot of remains, obviopus copepod remains most numerous. ",NA
HB1907,2,MWT5,59,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,43706,7568,52,57,65,2.6433,0.145,NA,N,Y,Y,Y,10,Calanoid,NA,NA,NA,NA,17,44005,?,N,NA,?,NA,Y,NA,NA,"a lot of remains, obviopus copepod remains most numerous. ",NA
HB1907,2,MWT5,59,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,43706,7568,52,57,65,2.6433,0.145,NA,N,Y,Y,Y,11,Calanoid,NA,NA,NA,NA,17,44005,?,N,NA,?,NA,Y,NA,NA,"a lot of remains, obviopus copepod remains most numerous. ",NA
HB1907,2,MWT5,59,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,43706,7568,52,57,65,2.6433,0.145,NA,N,Y,Y,Y,12,Calanoid,NA,NA,NA,NA,17,44005,?,N,NA,?,NA,Y,NA,NA,"a lot of remains, obviopus copepod remains most numerous. ",NA
HB1907,2,MWT5,59,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,43706,7568,52,57,65,2.6433,0.145,NA,N,Y,Y,Y,13,Calanoid,NA,NA,NA,NA,17,44005,?,N,NA,?,NA,Y,NA,NA,"a lot of remains, obviopus copepod remains most numerous. ",NA
HB1907,2,MWT5,59,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,43706,7568,52,57,65,2.6433,0.145,NA,N,Y,Y,Y,14,Calanoid,NA,NA,NA,NA,17,44005,?,N,NA,?,NA,Y,NA,NA,"a lot of remains, obviopus copepod remains most numerous. ",NA
HB1907,2,MWT5,59,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,43706,7568,52,57,65,2.6433,0.145,NA,N,Y,Y,Y,15,Calanoid,NA,NA,NA,NA,17,44005,?,N,NA,?,NA,Y,NA,NA,"a lot of remains, obviopus copepod remains most numerous. ",NA
HB1907,2,MWT5,59,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,43706,7568,52,57,65,2.6433,0.145,NA,N,Y,Y,Y,16,Calanoid,NA,NA,NA,NA,17,44005,?,N,NA,?,NA,Y,NA,NA,"a lot of remains, obviopus copepod remains most numerous. ",NA
HB1907,2,MWT5,59,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,43706,7568,52,57,65,2.6433,0.145,NA,N,Y,Y,Y,17,Calanoid,NA,NA,NA,NA,17,44005,?,N,NA,?,NA,Y,NA,NA,"a lot of remains, obviopus copepod remains most numerous. ",NA
HB1907,2,MWT5,61,Myctophidae,Ceratoscopelus warmingii,Yes - DNA,Ceratoscopelus warmingii,Y,43706,7570,59,NA,77,3.2378,0.1718,NA,N,Y,Y,Y,1,UnknownSoft,NA,NA,NA,NA,6,44005,DA,Y,0.0559,F,F-W-E,Y,NA,NA,Jar says myctophidae and genus spp is C. warmingii,NA
HB1907,2,MWT5,61,Myctophidae,Ceratoscopelus warmingii,Yes - DNA,Ceratoscopelus warmingii,Y,43706,7570,59,NA,77,3.2378,0.1718,NA,N,Y,Y,Y,2,Euphausidacea,NA,NA,NA,NA,6,44005,DA,Y,0.0559,F,F-W-E,Y,NA,NA,Jar says myctophidae and genus spp is C. warmingii,NA
HB1907,2,MWT5,61,Myctophidae,Ceratoscopelus warmingii,Yes - DNA,Ceratoscopelus warmingii,Y,43706,7570,59,NA,77,3.2378,0.1718,NA,N,Y,Y,Y,3,CopepodDigested,NA,NA,NA,NA,6,44005,DA,Y,0.0559,F,F-W-E,Y,NA,NA,Jar says myctophidae and genus spp is C. warmingii,NA
HB1907,2,MWT5,63,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,43706,7573-74,60,NA,77,3.5637,0.199,NA,N,Y,Y,Y,1,Pleuromamma,2.1,0.8,2.625,NA,11,44005,DA,Y,0.1429,F,F-W-E,Y,eggs looks like could be well developed.,NA,"gut vial reads ""myctophidae""",NA
HB1907,2,MWT5,63,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,43706,7573-74,60,NA,77,3.5637,0.199,NA,N,Y,Y,Y,2,UnknownSoft,NA,NA,NA,NA,11,44005,DA,Y,0.1429,F,F-W-E,Y,eggs looks like could be well developed.,NA,"gut vial reads ""myctophidae""",NA
